parkhaus_name,parkhaus_occupancy,Zeit,unix_timestamp
Konrad-Adenauer-Straße,421,"03.05.2021, 05:22 Uhr",1620019320.0
Karstadt,geschlossen,"03.05.2021, 05:22 Uhr",1620019320.0
Börse,50,"03.05.2021, 05:32 Uhr",1620019920.0
Turmcenter,168,"03.05.2021, 05:32 Uhr",1620019920.0
Alte Oper,362,"03.05.2021, 05:32 Uhr",1620019920.0
Hauptbahnhof Süd,344,"03.05.2021, 05:32 Uhr",1620019920.0
Am Theater,291,"03.05.2021, 05:32 Uhr",1620019920.0
Baseler Platz,298,"03.05.2021, 05:32 Uhr",1620019920.0
Konstabler,183,"03.05.2021, 05:32 Uhr",1620019920.0
Hauptwache,229,"03.05.2021, 05:32 Uhr",1620019920.0
Am Gericht,geschlossen,"03.05.2021, 05:32 Uhr",1620019920.0
MyZeil,670,"03.05.2021, 05:32 Uhr",1620019920.0
Konrad-Adenauer-Straße,421,"03.05.2021, 05:32 Uhr",1620019920.0
Karstadt,geschlossen,"03.05.2021, 05:32 Uhr",1620019920.0
Börse,50,"03.05.2021, 05:42 Uhr",1620020520.0
Turmcenter,168,"03.05.2021, 05:42 Uhr",1620020520.0
Alte Oper,363,"03.05.2021, 05:42 Uhr",1620020520.0
Hauptbahnhof Süd,342,"03.05.2021, 05:42 Uhr",1620020520.0
Am Theater,289,"03.05.2021, 05:42 Uhr",1620020520.0
Baseler Platz,297,"03.05.2021, 05:42 Uhr",1620020520.0
Konstabler,182,"03.05.2021, 05:42 Uhr",1620020520.0
Hauptwache,229,"03.05.2021, 05:42 Uhr",1620020520.0
Am Gericht,geschlossen,"03.05.2021, 05:42 Uhr",1620020520.0
MyZeil,670,"03.05.2021, 05:42 Uhr",1620020520.0
Konrad-Adenauer-Straße,421,"03.05.2021, 05:42 Uhr",1620020520.0
Karstadt,geschlossen,"03.05.2021, 05:42 Uhr",1620020520.0
Börse,50,"03.05.2021, 05:52 Uhr",1620021120.0
Turmcenter,168,"03.05.2021, 05:52 Uhr",1620021120.0
Alte Oper,363,"03.05.2021, 05:52 Uhr",1620021120.0
Hauptbahnhof Süd,337,"03.05.2021, 05:52 Uhr",1620021120.0
Am Theater,290,"03.05.2021, 05:52 Uhr",1620021120.0
Baseler Platz,294,"03.05.2021, 05:52 Uhr",1620021120.0
Konstabler,181,"03.05.2021, 05:52 Uhr",1620021120.0
Hauptwache,229,"03.05.2021, 05:52 Uhr",1620021120.0
Am Gericht,geschlossen,"03.05.2021, 05:52 Uhr",1620021120.0
MyZeil,669,"03.05.2021, 05:52 Uhr",1620021120.0
Konrad-Adenauer-Straße,421,"03.05.2021, 05:52 Uhr",1620021120.0
Karstadt,geschlossen,"03.05.2021, 05:52 Uhr",1620021120.0
Börse,50,"03.05.2021, 05:52 Uhr",1620021120.0
Turmcenter,168,"03.05.2021, 05:52 Uhr",1620021120.0
Alte Oper,363,"03.05.2021, 05:52 Uhr",1620021120.0
Hauptbahnhof Süd,337,"03.05.2021, 05:52 Uhr",1620021120.0
Am Theater,290,"03.05.2021, 05:52 Uhr",1620021120.0
Baseler Platz,294,"03.05.2021, 05:52 Uhr",1620021120.0
Konstabler,181,"03.05.2021, 05:52 Uhr",1620021120.0
Hauptwache,229,"03.05.2021, 05:52 Uhr",1620021120.0
Am Gericht,geschlossen,"03.05.2021, 05:52 Uhr",1620021120.0
MyZeil,669,"03.05.2021, 05:52 Uhr",1620021120.0
Konrad-Adenauer-Straße,421,"03.05.2021, 05:52 Uhr",1620021120.0
Karstadt,geschlossen,"03.05.2021, 05:52 Uhr",1620021120.0
Börse,50,"03.05.2021, 06:02 Uhr",1620021720.0
Turmcenter,125,"03.05.2021, 06:02 Uhr",1620021720.0
Alte Oper,363,"03.05.2021, 06:02 Uhr",1620021720.0
Hauptbahnhof Süd,335,"03.05.2021, 06:02 Uhr",1620021720.0
Am Theater,290,"03.05.2021, 06:02 Uhr",1620021720.0
Baseler Platz,293,"03.05.2021, 06:02 Uhr",1620021720.0
Konstabler,181,"03.05.2021, 06:02 Uhr",1620021720.0
Hauptwache,229,"03.05.2021, 06:02 Uhr",1620021720.0
Am Gericht,498,"03.05.2021, 06:02 Uhr",1620021720.0
MyZeil,670,"03.05.2021, 06:02 Uhr",1620021720.0
Konrad-Adenauer-Straße,421,"03.05.2021, 06:02 Uhr",1620021720.0
Karstadt,geschlossen,"03.05.2021, 06:02 Uhr",1620021720.0
Börse,50,"03.05.2021, 06:12 Uhr",1620022320.0
Turmcenter,125,"03.05.2021, 06:12 Uhr",1620022320.0
Alte Oper,363,"03.05.2021, 06:12 Uhr",1620022320.0
Hauptbahnhof Süd,332,"03.05.2021, 06:12 Uhr",1620022320.0
Am Theater,289,"03.05.2021, 06:12 Uhr",1620022320.0
Baseler Platz,293,"03.05.2021, 06:12 Uhr",1620022320.0
Konstabler,181,"03.05.2021, 06:12 Uhr",1620022320.0
Hauptwache,229,"03.05.2021, 06:12 Uhr",1620022320.0
Am Gericht,494,"03.05.2021, 06:12 Uhr",1620022320.0
MyZeil,669,"03.05.2021, 06:12 Uhr",1620022320.0
Konrad-Adenauer-Straße,419,"03.05.2021, 06:12 Uhr",1620022320.0
Karstadt,geschlossen,"03.05.2021, 06:12 Uhr",1620022320.0
Börse,50,"03.05.2021, 06:17 Uhr",1620022620.0
Turmcenter,125,"03.05.2021, 06:17 Uhr",1620022620.0
Alte Oper,363,"03.05.2021, 06:17 Uhr",1620022620.0
Hauptbahnhof Süd,331,"03.05.2021, 06:17 Uhr",1620022620.0
Am Theater,288,"03.05.2021, 06:17 Uhr",1620022620.0
Baseler Platz,294,"03.05.2021, 06:17 Uhr",1620022620.0
Konstabler,178,"03.05.2021, 06:17 Uhr",1620022620.0
Hauptwache,229,"03.05.2021, 06:17 Uhr",1620022620.0
Am Gericht,492,"03.05.2021, 06:17 Uhr",1620022620.0
MyZeil,668,"03.05.2021, 06:17 Uhr",1620022620.0
Konrad-Adenauer-Straße,418,"03.05.2021, 06:17 Uhr",1620022620.0
Karstadt,geschlossen,"03.05.2021, 06:17 Uhr",1620022620.0
Börse,50,"03.05.2021, 06:27 Uhr",1620023220.0
Turmcenter,124,"03.05.2021, 06:27 Uhr",1620023220.0
Alte Oper,363,"03.05.2021, 06:27 Uhr",1620023220.0
Hauptbahnhof Süd,324,"03.05.2021, 06:27 Uhr",1620023220.0
Am Theater,286,"03.05.2021, 06:27 Uhr",1620023220.0
Baseler Platz,294,"03.05.2021, 06:27 Uhr",1620023220.0
Konstabler,177,"03.05.2021, 06:27 Uhr",1620023220.0
Hauptwache,229,"03.05.2021, 06:27 Uhr",1620023220.0
Am Gericht,494,"03.05.2021, 06:27 Uhr",1620023220.0
MyZeil,668,"03.05.2021, 06:27 Uhr",1620023220.0
Konrad-Adenauer-Straße,417,"03.05.2021, 06:27 Uhr",1620023220.0
Karstadt,geschlossen,"03.05.2021, 06:27 Uhr",1620023220.0
Börse,50,"03.05.2021, 06:37 Uhr",1620023820.0
Turmcenter,124,"03.05.2021, 06:37 Uhr",1620023820.0
Alte Oper,361,"03.05.2021, 06:37 Uhr",1620023820.0
Hauptbahnhof Süd,318,"03.05.2021, 06:37 Uhr",1620023820.0
Am Theater,285,"03.05.2021, 06:37 Uhr",1620023820.0
Baseler Platz,293,"03.05.2021, 06:37 Uhr",1620023820.0
Konstabler,176,"03.05.2021, 06:37 Uhr",1620023820.0
Hauptwache,229,"03.05.2021, 06:37 Uhr",1620023820.0
Am Gericht,492,"03.05.2021, 06:37 Uhr",1620023820.0
MyZeil,668,"03.05.2021, 06:37 Uhr",1620023820.0
Konrad-Adenauer-Straße,418,"03.05.2021, 06:37 Uhr",1620023820.0
Karstadt,geschlossen,"03.05.2021, 06:37 Uhr",1620023820.0
Börse,50,"03.05.2021, 06:42 Uhr",1620024120.0
Turmcenter,124,"03.05.2021, 06:42 Uhr",1620024120.0
Alte Oper,361,"03.05.2021, 06:42 Uhr",1620024120.0
Hauptbahnhof Süd,317,"03.05.2021, 06:42 Uhr",1620024120.0
Am Theater,283,"03.05.2021, 06:42 Uhr",1620024120.0
Baseler Platz,291,"03.05.2021, 06:42 Uhr",1620024120.0
Konstabler,175,"03.05.2021, 06:42 Uhr",1620024120.0
Hauptwache,229,"03.05.2021, 06:42 Uhr",1620024120.0
Am Gericht,491,"03.05.2021, 06:42 Uhr",1620024120.0
MyZeil,667,"03.05.2021, 06:42 Uhr",1620024120.0
Konrad-Adenauer-Straße,418,"03.05.2021, 06:42 Uhr",1620024120.0
Karstadt,geschlossen,"03.05.2021, 06:42 Uhr",1620024120.0
Börse,50,"03.05.2021, 06:52 Uhr",1620024720.0
Turmcenter,124,"03.05.2021, 06:52 Uhr",1620024720.0
Alte Oper,360,"03.05.2021, 06:52 Uhr",1620024720.0
Hauptbahnhof Süd,317,"03.05.2021, 06:52 Uhr",1620024720.0
Am Theater,283,"03.05.2021, 06:52 Uhr",1620024720.0
Baseler Platz,290,"03.05.2021, 06:52 Uhr",1620024720.0
Konstabler,174,"03.05.2021, 06:52 Uhr",1620024720.0
Hauptwache,226,"03.05.2021, 06:52 Uhr",1620024720.0
Am Gericht,489,"03.05.2021, 06:52 Uhr",1620024720.0
MyZeil,665,"03.05.2021, 06:52 Uhr",1620024720.0
Konrad-Adenauer-Straße,419,"03.05.2021, 06:52 Uhr",1620024720.0
Karstadt,319,"03.05.2021, 06:52 Uhr",1620024720.0
Börse,50,"03.05.2021, 07:02 Uhr",1620025320.0
Turmcenter,123,"03.05.2021, 07:02 Uhr",1620025320.0
Alte Oper,360,"03.05.2021, 07:02 Uhr",1620025320.0
Hauptbahnhof Süd,315,"03.05.2021, 07:02 Uhr",1620025320.0
Am Theater,280,"03.05.2021, 07:02 Uhr",1620025320.0
Baseler Platz,289,"03.05.2021, 07:02 Uhr",1620025320.0
Konstabler,175,"03.05.2021, 07:02 Uhr",1620025320.0
Hauptwache,226,"03.05.2021, 07:02 Uhr",1620025320.0
Am Gericht,488,"03.05.2021, 07:02 Uhr",1620025320.0
MyZeil,664,"03.05.2021, 07:02 Uhr",1620025320.0
Konrad-Adenauer-Straße,416,"03.05.2021, 07:02 Uhr",1620025320.0
Karstadt,315,"03.05.2021, 07:02 Uhr",1620025320.0
Börse,50,"03.05.2021, 07:07 Uhr",1620025620.0
Turmcenter,122,"03.05.2021, 07:07 Uhr",1620025620.0
Alte Oper,360,"03.05.2021, 07:07 Uhr",1620025620.0
Hauptbahnhof Süd,314,"03.05.2021, 07:07 Uhr",1620025620.0
Am Theater,280,"03.05.2021, 07:07 Uhr",1620025620.0
Baseler Platz,289,"03.05.2021, 07:07 Uhr",1620025620.0
Konstabler,175,"03.05.2021, 07:07 Uhr",1620025620.0
Hauptwache,226,"03.05.2021, 07:07 Uhr",1620025620.0
Am Gericht,487,"03.05.2021, 07:07 Uhr",1620025620.0
MyZeil,661,"03.05.2021, 07:07 Uhr",1620025620.0
Konrad-Adenauer-Straße,414,"03.05.2021, 07:07 Uhr",1620025620.0
Karstadt,314,"03.05.2021, 07:07 Uhr",1620025620.0
Börse,50,"03.05.2021, 07:12 Uhr",1620025920.0
Turmcenter,122,"03.05.2021, 07:12 Uhr",1620025920.0
Alte Oper,360,"03.05.2021, 07:12 Uhr",1620025920.0
Hauptbahnhof Süd,311,"03.05.2021, 07:12 Uhr",1620025920.0
Am Theater,281,"03.05.2021, 07:12 Uhr",1620025920.0
Baseler Platz,287,"03.05.2021, 07:12 Uhr",1620025920.0
Konstabler,177,"03.05.2021, 07:12 Uhr",1620025920.0
Hauptwache,226,"03.05.2021, 07:12 Uhr",1620025920.0
Am Gericht,486,"03.05.2021, 07:12 Uhr",1620025920.0
MyZeil,661,"03.05.2021, 07:12 Uhr",1620025920.0
Konrad-Adenauer-Straße,416,"03.05.2021, 07:12 Uhr",1620025920.0
Karstadt,312,"03.05.2021, 07:12 Uhr",1620025920.0
Börse,50,"03.05.2021, 07:22 Uhr",1620026520.0
Turmcenter,122,"03.05.2021, 07:22 Uhr",1620026520.0
